% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.161962730e+01 +2.848962730e+01 +2.848962730e+01 +3.1639e-01 -9.0097e-01 -5.3899e-01 +7.2129e-01 -1.8108e+00 -2.8570e+00 -5.0171e-01 -2.3143e+00 +2.5710e+00 -2.1624e+00 +3.3538e+00 -3.9391e-01 +1.5678e+00 +4.3508e-01 +3.1600e+00 -3.4241e-01 -9.9071e-01 +4.6365e-01 -1.6911e+00 -5.1220e-02
2 0 +1.462358872e+01 +2.149358872e+01 +2.149358872e+01 +5.2204e-01 +2.7190e+00 -1.1654e+00 -2.8020e+00 +4.5006e-02 -1.6601e+00 +4.9321e-01 +1.1587e+00 +1.3301e+00 -7.8782e-01 +7.2378e-01 -5.1833e-01 -6.3559e-01 -1.1355e+00 -5.1143e-01 +1.7756e+00 +2.3071e+00 +5.0183e-01 -2.3151e+00 +1.9691e-01
5 0 +1.216146154e+01 +1.903146154e+01 +1.903146154e+01 +5.0380e-01 +1.6591e+00 -1.0014e+00 -1.7950e+00 -4.7031e-01 -1.9702e+00 +2.2437e-01 +1.6916e-01 +1.6376e+00 -1.1438e+00 +1.4437e+00 -4.7822e-01 -4.3391e-02 -6.6877e-01 +5.1347e-01 +1.1696e+00 +1.3987e+00 +5.1306e-01 -2.1291e+00 +1.1333e-01
7 0 +1.039504604e+01 +1.726504604e+01 +1.726504604e+01 +1.2540e+00 +6.9371e-01 -1.4490e+00 -1.0168e+00 -4.6408e-01 -1.6581e+00 +2.0142e-01 -2.7653e-01 +7.9073e-01 -3.5550e-02 +1.6189e+00 -4.0940e-01 -6.2817e-01 -1.9033e-01 +7.3892e-01 +9.1143e-01 +1.5334e+00 +8.4810e-01 -1.8185e+00 -2.5488e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.864444479e+00 +4.874444479e+00 +4.874444479e+00 -7.0997e-01 +1.1660e+00 -3.2164e+00 +1.3564e+00 -1.2195e+00 -1.1297e+00 -1.4018e+00 -8.5679e-01 +4.2016e+00 +3.3786e+00 -9.3489e-01 +4.5951e-01 +6.7522e-01 +2.4939e+00 +6.6231e-01 +5.6840e-01 -3.4655e-01 -1.5099e+00 +2.3360e+00 -1.3432e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.072324527e+01 -1.098867547e+02 -1.098867547e+02 +1.2825e+00 +3.0168e+00 +8.4248e-01 -1.6336e+00 +2.5560e+00 +2.7008e+00 -1.2483e+00 -2.2555e+00 -2.0570e+00 +1.9795e+00 +1.8790e+00 -2.4157e+00 +1.7136e+00 +1.1760e+00 +1.6777e+00 -8.4819e-01 -2.3469e-01 +1.3808e+00 -3.7230e-01 -2.1755e+00
3 0 +1.436970333e+01 -1.162402967e+02 -1.162402967e+02 +5.2002e-01 +1.2909e+00 -3.6028e-01 -9.1150e-01 +2.0035e+00 +2.0111e+00 -6.7786e-01 -2.4063e+00 -2.3185e+00 +6.7215e-01 +8.2453e-01 -8.9216e-01 +1.1310e+00 +8.4346e-02 +2.0914e+00 -6.6350e-01 +3.1749e-01 +1.1421e+00 -2.6963e-01 -2.0447e+00
4 0 +8.617835851e+00 -1.219921641e+02 -1.219921641e+02 +6.6543e-01 +1.1940e+00 -5.2934e-01 -9.7959e-01 +1.7384e+00 +1.9566e+00 -6.2503e-01 -2.2618e+00 -2.1454e+00 +4.9878e-01 +5.8904e-01 -7.3982e-01 +1.2138e+00 +8.0539e-02 +1.8434e+00 -4.8430e-01 +1.7887e-01 +1.0750e+00 -8.9713e-02 -1.9194e+00
34 0 +8.476456054e+00 -1.221335439e+02 -1.221335439e+02 +1.1618e+00 +7.8688e-01 -1.3009e+00 -1.3546e+00 +4.4486e-01 +2.7775e-01 -3.6429e-01 -1.3035e+00 -1.2522e+00 -3.1298e-01 -6.0312e-01 -5.1379e-04 +1.3425e+00 +9.4738e-02 +4.4225e-01 +4.0276e-01 -5.2086e-01 +7.0199e-01 +5.2561e-01 -8.4288e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.049528934e+01 -2.126247107e+02 -2.126247107e+02 +6.0132e-01 +6.1770e-01 -1.8931e+00 -5.8643e-01 +5.6641e-01 -1.4155e+00 -1.3433e+00 -1.6535e+00 -6.9573e-01 +4.7464e-01 -4.5043e-01 +1.3023e-01 +4.2022e-01 +6.4305e-01 +1.2209e-02 -2.5022e+00 -8.7006e-01 -2.1024e+00 +2.8323e+00 +4.3183e-01
2 0 +1.018833133e+01 -2.129316687e+02 -2.129316687e+02 +1.1017e-01 +4.5363e-01 -1.3930e+00 -3.9231e-01 +2.6447e-01 -1.1822e+00 -1.4933e+00 -1.7323e+00 -4.5509e-01 +3.3078e-01 -2.4915e-01 -9.7615e-02 +3.9969e-02 +2.5867e-01 -7.3501e-02 -1.9943e+00 -6.4031e-01 -1.8968e+00 +2.3998e+00 +3.8636e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.443000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.055391206e+00 -3.537460879e+01 -3.537460879e+01 -2.0206e+00 -5.9594e-01 -3.1370e+00 -3.5200e+00 -2.0807e+00 +4.4871e-01 +2.3510e+00 -3.0148e-01 +3.0538e+00 -1.1610e+00 +1.4342e+00 -6.6264e-01 -1.1221e+00 +3.4816e+00 +2.5792e+00 +1.3417e+00 -8.3344e-01 +6.4052e-01 -3.3559e-01 +7.1475e-01
14 0 +6.590717405e+00 -3.783928260e+01 -3.783928260e+01 -4.2270e-01 -3.2325e-01 -1.1562e+00 -1.2840e+00 -2.0198e-02 -5.5728e-01 +1.1123e+00 +1.8153e-01 +1.3886e+00 -7.6875e-01 -4.3469e-01 -5.3709e-02 +1.4474e+00 +1.0996e+00 +5.3296e-01 -9.1709e-01 -5.2022e-01 -1.5767e-01 +8.7990e-01 +8.5466e-01
26 0 +4.910024593e+00 -3.951997541e+01 -3.951997541e+01 -3.6010e-01 -3.0032e-01 -1.0856e+00 -1.2361e+00 +3.9827e-02 -5.8499e-01 +1.0344e+00 +2.2674e-01 +1.2136e+00 -7.5957e-01 -4.3971e-01 -4.0657e-02 +6.1390e-01 +4.1015e-01 +2.5457e-01 -8.1938e-01 -5.2613e-01 -1.9268e-01 +9.0503e-01 +7.7186e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.557800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.581588411e+01 +2.715958841e+02 +2.715958841e+02 +1.5882e+00 +1.1320e+00 +1.0356e+00 +3.2225e-01 -9.7138e-01 -1.4999e+00 -2.4228e+00 -3.6070e+00 -1.2988e+00 +1.5345e+00 -3.3561e-01 -4.3548e-01 +8.4199e-01 -1.1163e+00 -9.6224e-01 -2.3644e-01 +2.0252e+00 +3.6902e+00 -1.2289e+00 -1.9727e+00
5 0 +1.061911148e+01 +2.663991115e+02 +2.663991115e+02 +1.9703e+00 +9.7092e-02 +9.0191e-01 -5.3853e-01 -2.1388e-01 -2.2643e+00 -5.6781e-01 -1.8888e+00 +7.3448e-01 +9.1076e-01 -1.7967e+00 -1.7029e-01 +1.5879e+00 +4.5499e-02 -8.9948e-01 +1.3194e+00 -1.1626e-01 +1.8314e+00 -1.1715e+00 -1.6473e+00
33 0 +8.598597334e+00 +2.643785973e+02 +2.643785973e+02 +1.6979e+00 +2.5167e-01 +1.1555e+00 -3.6784e-02 -6.9240e-02 -1.9467e+00 -1.3896e+00 -1.1517e+00 +3.2377e-01 +4.4296e-01 -1.3232e+00 +6.8370e-02 +1.4218e+00 +1.0949e-01 -1.0787e+00 +4.7471e-01 +4.1144e-01 +8.0227e-01 -4.8630e-01 -1.0385e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.207117841e+01 +1.012071178e+03 +1.012071178e+03 +4.7326e+00 +1.7102e+00 +3.1789e+00 +9.1151e-01 -1.9978e+00 +2.0251e+00 +3.0819e-01 -7.5680e-02 -1.3194e+00 +3.8692e+00 +1.6661e+00 +1.4920e+00 +1.2550e+00 -1.0800e+00 +1.4964e+00 +1.0298e+00 +1.0668e+00 -2.3799e-02 -2.4429e+00 +8.2446e-01
3 0 +1.173555386e+01 +1.011735554e+03 +1.011735554e+03 +4.2073e+00 +9.4487e-01 +3.0551e+00 +1.6149e-01 -1.3029e+00 +1.6319e+00 +6.9896e-01 +4.5449e-01 -1.0559e+00 +3.6202e+00 +6.9172e-01 +1.8896e+00 +5.5185e-01 -1.4834e+00 +2.9442e-01 +1.2762e+00 +6.7728e-01 +9.7231e-02 -1.3871e+00 -5.4379e-01
7 0 +1.055941157e+01 +1.010559412e+03 +1.010559412e+03 +2.8375e+00 +1.0542e+00 +2.4356e+00 -1.2819e+00 -8.2726e-01 +6.3538e-01 +5.0424e-01 +1.9623e+00 -1.5067e+00 +2.8870e-01 -5.4665e-01 +1.8932e+00 +8.5463e-01 -8.8479e-01 -3.7336e-01 +1.2984e+00 -3.7185e-01 -9.5069e-01 +1.5785e-01 -2.3072e+00
17 0 +1.015561152e+01 +1.010155612e+03 +1.010155612e+03 +3.1452e+00 +1.1607e+00 +2.5563e+00 -9.2569e-01 -1.0173e+00 +8.6105e-01 +4.7240e-01 +1.6313e+00 -1.4763e+00 +1.2961e+00 -1.8732e-01 +9.4324e-01 +9.1965e-01 -9.1650e-01 -2.2455e-01 +1.2548e+00 -1.3823e-01 -7.9891e-01 -2.6448e-01 -1.4802e-01
20 0 +8.314860008e+00 +1.008314860e+03 +1.008314860e+03 +3.2193e+00 +1.1349e+00 +1.5549e+00 -8.4714e-01 -1.0355e+00 +9.1343e-01 +4.9431e-01 +1.5398e+00 -1.4314e+00 +1.4075e+00 -1.3011e-01 +1.2317e+00 +8.7649e-01 -9.6292e-01 -1.7199e-01 +1.2655e+00 -7.8741e-02 -7.2641e-01 -3.3960e-01 -3.5038e-01
27 0 +7.833029181e+00 +1.007833029e+03 +1.007833029e+03 +3.1452e+00 +1.1607e+00 +2.5563e+00 -9.2569e-01 -1.0173e+00 +8.6105e-01 +4.7240e-01 +8.8566e-02 -6.6258e-01 +1.2961e+00 -1.8732e-01 +9.4324e-01 +9.1965e-01 -9.1650e-01 -2.2455e-01 +1.2548e+00 -1.3823e-01 -7.9891e-01 -2.6448e-01 -1.3205e-01
39 0 +7.320641950e+00 +1.007320642e+03 +1.007320642e+03 +3.1437e-02 +1.1606e+00 +1.1498e+00 -9.2569e-01 -1.0173e+00 +8.6105e-01 +4.1148e-01 +9.7200e-02 -6.6513e-01 +1.2961e+00 -1.8732e-01 +9.4324e-01 +9.1965e-01 -9.1650e-01 -1.7523e-01 +1.2548e+00 -1.3823e-01 -7.9704e-01 -2.6448e-01 -1.3210e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.869500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.154202849e+00 -1.787957972e+02 -1.787957972e+02 -1.6659e+00 +1.4433e+00 -1.1366e+00 +2.0265e+00 +3.6493e-01 +6.4251e-01 -7.5565e-01 +1.3295e+00 -6.0559e-01 +5.4202e-02 +4.5320e+00 -1.4358e+00 -1.9136e+00 -1.2819e-01 +2.2177e+00 +3.6817e-01 +2.1961e-02 -1.5747e+00 +2.6215e+00 -5.8434e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.859500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.845633073e+01 +6.044063307e+02 +6.044063307e+02 -3.5655e+00 -1.6701e+00 -3.0493e+00 -1.5412e+00 -8.8684e-01 -1.3323e+00 -1.5670e+00 +3.1446e+00 -8.8422e-01 +3.9432e+00 +5.0724e-01 +2.6629e+00 -1.0998e+00 +1.2689e+00 +1.2410e-01 -5.0392e-01 +3.7578e-02 -8.0509e-01 -3.3193e-01 -1.3832e+00
2 0 +1.376292909e+01 +5.997129291e+02 +5.997129291e+02 +1.9086e-01 +1.8313e-01 +1.3000e+00 +1.5900e+00 +7.5508e-01 +8.2281e-02 +1.4887e+00 +1.8180e+00 +1.6040e+00 -2.8173e-01 -1.6177e+00 -2.6331e-01 -9.8288e-02 +2.0718e+00 +1.3127e+00 +1.1326e+00 +2.0124e+00 +9.8522e-01 +5.8327e-01 +2.2803e+00
4 0 +1.297466943e+01 +5.989246694e+02 +5.989246694e+02 +9.9705e-02 +2.3702e-02 +1.4350e+00 +1.6796e+00 +6.0114e-01 -1.7838e-01 +1.6047e+00 +1.5886e+00 +2.9148e-01 -3.3582e-01 -1.7787e+00 +4.1358e-02 -2.8235e-01 +1.9872e+00 +1.1697e+00 +1.0630e+00 +2.0039e+00 +1.0076e+00 +5.3978e-01 +1.9638e+00
16 0 +1.133173385e+01 +5.972817339e+02 +5.972817339e+02 -1.6188e+00 -1.0879e+00 +2.1926e-02 +8.8869e-01 -6.9379e-02 -4.9260e-01 +6.1106e-02 +1.3680e-01 -4.2251e-01 +9.5892e-01 -3.4711e-01 +1.8672e-01 -7.7159e-01 +9.2641e-01 +3.6774e-01 -1.2378e-01 +1.3283e+00 +4.0645e-01 +1.1424e+00 +8.1108e-01
29 0 +7.214806938e+00 +5.931648069e+02 +5.931648069e+02 -1.6074e+00 -1.0805e+00 +3.1356e-02 +8.9397e-01 -6.4962e-02 -4.9494e-01 +5.7675e-02 +4.9422e-01 -4.1770e-01 +9.5029e-01 -3.5667e-01 +1.8584e-01 -7.6838e-01 +9.8060e-02 +3.7303e-01 -1.1591e-01 +1.3328e+00 +4.0983e-01 +4.2638e-01 +3.4280e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.871600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.495738505e+01 +3.021173851e+02 +3.021173851e+02 -2.7077e+00 +3.1440e+00 -4.3406e-02 +4.8797e-01 -1.9932e-01 -1.3033e-01 +9.9819e-01 -8.1888e-01 -2.6031e+00 -2.8704e+00 -4.4175e-01 -1.0969e+00 +2.3394e+00 +1.8484e-01 -6.5497e-01 +1.6381e-02 -1.5035e+00 -1.4234e+00 +8.7941e-01 -6.6479e-01
