% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.407975807e+02 +1.238575807e+02 +1.238575807e+02 -1.3078e+00 +1.4768e+00 -1.1981e+00 +1.2565e+00 -1.1565e+00 -1.7229e+00 -1.4425e+00 -1.1509e+00 +2.0902e-01 +1.2064e+00
13 0 +1.309077234e+02 +1.139677234e+02 +1.139677234e+02 -1.4948e+00 +1.8720e-01 -2.9605e-01 +9.5843e-01 -2.1283e-01 +1.4326e-01 -6.3543e-01 -1.0906e-01 -4.1681e-01 -3.3475e-01
18 0 +1.176078871e+02 +1.006678871e+02 +1.006678871e+02 -1.4948e+00 +1.8720e-01 -5.0394e-01 +9.5843e-01 -2.1283e-01 +1.4326e-01 -1.8412e-01 -1.0906e-01 -4.1681e-01 -3.3475e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.947952286e+01 +6.828952286e+01 +6.828952286e+01 +1.6845e-01 -5.1864e-01 -9.5957e-01 -8.7407e-01 -2.8915e+00 +2.6130e+00 -1.2106e-01 +1.7804e+00 +1.5209e+00 +1.0228e+00
2 0 +4.411972680e+01 +6.292972680e+01 +6.292972680e+01 +2.9992e-02 -4.4161e-01 -1.0079e+00 -9.3711e-01 -2.6873e+00 +2.5665e+00 -1.4721e-01 +1.5826e+00 +1.5444e+00 +8.7659e-01
4 0 +4.222247321e+01 +6.103247321e+01 +6.103247321e+01 -1.0264e+00 +6.2645e-02 -1.3834e+00 -1.3867e+00 -1.0278e+00 +1.6726e+00 -2.4452e-01 +1.5617e-01 +1.0189e+00 -2.5591e-01
11 0 +3.009517287e+01 +4.890517287e+01 +4.890517287e+01 -5.9848e-02 +6.2645e-02 -1.3834e+00 -1.3867e+00 -1.0278e+00 +9.1653e-01 -2.4452e-01 +1.5617e-01 +1.0189e+00 -2.5591e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.142349017e+02 +3.873849017e+02 +3.873849017e+02 +1.1491e-02 -9.0951e-01 -2.3589e+00 +5.8639e-01 +1.3662e-01 -1.5722e+00 +4.2347e-01 +1.6787e-02 -1.1732e+00 -9.9654e-01
2 0 +9.446583702e+01 +3.676158370e+02 +3.676158370e+02 -2.4876e-01 -7.7687e-01 -2.3015e+00 +2.9406e-01 +6.1363e-01 -9.5756e-01 +1.8232e-02 -5.1245e-01 -7.7838e-01 -7.0554e-01
7 0 +6.979717584e+01 +3.429471758e+02 +3.429471758e+02 -2.4876e-01 -4.5203e-01 -2.3015e+00 +2.9406e-01 +6.1363e-01 -9.5756e-01 +1.8232e-02 -5.1245e-01 -7.7838e-01 -7.0554e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.212913344e+02 +1.584713344e+02 +1.584713344e+02 -2.1873e+00 +2.3392e+00 -1.3298e+00 -1.5832e+00 -5.7231e-01 +9.8972e-01 -3.7691e-01 +1.2386e-01 -5.8577e-01 +1.8195e+00
2 0 +1.012762447e+02 +1.384562447e+02 +1.384562447e+02 -1.0183e+00 +9.6004e-01 +5.7487e-01 -2.1804e+00 -3.3088e-03 +4.6946e-01 -6.1476e-02 -7.2808e-01 -1.0630e-01 -1.1795e+00
3 0 +9.843633277e+01 +1.356163328e+02 +1.356163328e+02 -1.1698e+00 +1.1418e+00 +3.4078e-01 -2.2087e+00 +4.0150e-02 +3.7171e-01 +3.5232e-01 -5.5871e-01 +5.4899e-02 -7.0326e-01
4 0 +6.641083922e+01 +1.035908392e+02 +1.035908392e+02 -4.8811e-01 +7.0471e-01 -8.6108e-02 -1.0772e+00 -5.3458e-01 +9.9043e-01 -2.2689e-01 -1.2579e-01 -9.6718e-01 -1.0185e+00
8 0 +6.541526099e+01 +1.025952610e+02 +1.025952610e+02 -6.4422e-01 +7.7979e-01 +1.1172e-01 -1.4154e+00 -3.6421e-01 +1.7896e-01 -1.2733e-01 -2.9774e-01 -6.8764e-01 -7.3196e-01
15 0 +5.808294055e+01 +9.526294055e+01 +9.526294055e+01 -6.2502e-01 +7.7216e-01 +8.0948e-02 -9.4715e-01 -3.8786e-01 +2.5491e-01 -1.3829e-01 -2.7204e-01 -7.2534e-01 -7.0423e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.520637491e+01 -8.269362509e+01 -8.269362509e+01 -1.9139e+00 -7.9968e-01 -1.0112e+00 -1.6214e+00 -2.4438e-01 +8.6197e-01 +2.0841e-01 -3.4042e+00 +2.1363e+00 -1.0336e+00
2 0 +4.695775178e+01 -1.009422482e+02 -1.009422482e+02 -1.6412e+00 -6.2747e-01 -4.6294e-01 -6.2853e-01 +4.4796e-01 +1.0309e+00 +1.9581e-01 -3.1194e+00 +1.2476e+00 -8.3963e-01
3 0 +3.978264773e+01 -1.081173523e+02 -1.081173523e+02 +1.5313e+00 -1.4556e+00 +2.1534e-01 -5.2273e-01 -1.3913e+00 +9.3173e-01 -5.4072e-01 -2.3971e+00 +2.4057e-01 -8.3398e-01
6 0 +3.553338578e+01 -1.123666142e+02 -1.123666142e+02 +2.9965e-01 -9.8550e-01 -6.8549e-02 -3.1105e-01 -3.1947e-01 +1.0082e+00 -2.0048e-01 -2.6024e+00 +3.8668e-01 -8.3424e-01
7 0 +3.250963726e+01 -1.153903627e+02 -1.153903627e+02 +5.3917e-02 -1.3820e+00 +5.8086e-02 -2.0885e-01 -2.7967e-01 +1.3692e+00 -8.9857e-01 -1.9882e+00 -7.3504e-01 -9.1985e-01
10 0 +2.666677280e+01 -1.212332272e+02 -1.212332272e+02 +1.2614e-01 -1.2842e+00 +4.7025e-03 -2.3659e-01 -2.9642e-01 +1.2773e+00 -7.2869e-01 -1.0066e+00 -4.5968e-01 -9.1152e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.817100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.989203041e+01 +5.516020304e+02 +5.516020304e+02 +4.3719e+00 +1.3298e+00 -7.3099e-01 +3.7298e+00 -1.6516e+00 -9.7294e-01 -8.5800e-01 -1.4404e-01 -9.9388e-01 -2.8866e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.646000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
