% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.012585959e+05 +3.013824259e+05 +3.013824259e+05 +2.7597e+00 +2.4165e+00 -3.4183e+00 +3.6881e+00 +2.0332e+00 -2.1014e+00 +2.7102e-01 -1.1359e+00 +2.7650e+00 +2.3608e+00 -4.8701e+00 +3.8949e+00 -1.7221e+00 +4.3980e-01 +4.9165e+00 -2.4966e+00 -3.7505e+00 -3.1087e+00 +3.6107e+00 +1.3730e-02
2 0 +2.265023043e+05 +2.266261343e+05 +2.266261343e+05 -1.2304e-01 -2.7374e+00 +2.7467e-01 -5.9790e-02 +1.5073e+00 -2.9359e+00 +3.1582e+00 -1.7152e-01 -2.5545e+00 +1.2933e+00 +2.5283e+00 +2.0549e+00 +7.9098e-01 -2.2440e+00 +4.8771e-01 -4.4889e+00 +3.7975e+00 -4.9182e+00 -1.9860e+00 +2.3647e+00
13 0 +1.856386247e+05 +1.857624547e+05 +1.857624547e+05 -2.7118e+00 -9.0845e-01 -2.2068e-01 -2.1060e+00 -2.5799e+00 -1.1215e+00 +4.3228e+00 +1.1281e+00 +6.3546e-01 -1.1937e-01 -2.1694e+00 -1.9912e+00 -2.5436e-01 -4.9104e+00 -3.5905e+00 +7.8668e-01 +9.8691e-02 +3.3754e+00 -4.1173e+00 +4.5401e+00
38 0 +1.667165871e+05 +1.668404171e+05 +1.668404171e+05 -4.7475e+00 -2.9052e+00 +1.6211e+00 -2.4203e+00 +1.6693e+00 -3.0679e+00 -3.3116e+00 +4.8268e+00 +1.4137e+00 +1.0959e+00 +1.3029e+00 +1.2765e+00 -5.7656e-01 -2.4423e+00 -1.9672e-01 -2.5379e+00 -2.7184e+00 +7.5153e-01 +2.6064e+00 -8.1736e-01
52 0 +5.563401269e+04 +5.575784269e+04 +5.575784269e+04 +1.5441e+00 -1.3062e+00 +6.0762e-01 -3.9759e+00 -3.0438e+00 +1.3062e+00 -7.3628e-01 +1.2593e+00 +1.4250e+00 +1.0628e+00 +2.5509e-01 +2.1881e+00 +2.3163e+00 +1.2600e+00 +2.3264e-01 +4.0958e+00 -2.4099e+00 -2.3398e+00 +2.6141e+00 -2.2535e+00
53 0 +5.185371413e+04 +5.197754413e+04 +5.197754413e+04 +1.3552e+00 -1.9687e+00 +1.5161e-01 -3.7499e+00 -3.1703e+00 +9.3308e-01 -6.7537e-01 +1.6290e+00 +9.4616e-01 +4.7224e-01 -2.5790e-01 +2.4375e+00 +2.4945e+00 +5.8956e-01 -6.8247e-01 +4.2059e+00 -1.9084e+00 -2.6727e+00 +2.6196e+00 -2.0417e+00
56 0 +3.632374148e+04 +3.644757148e+04 +3.644757148e+04 -1.4503e+00 +2.1892e+00 +2.9352e+00 +3.2523e+00 -1.0711e+00 -1.0027e+00 -7.6588e-01 +2.4296e-01 -1.7220e+00 -8.0116e-02 +1.5888e+00 -1.3849e+00 +2.8372e+00 -2.7359e+00 +8.7829e-01 -2.0617e+00 -7.5613e-01 -3.3655e+00 -6.9301e-01 -1.4641e+00
108 0 +1.996077100e+04 +2.008460100e+04 +2.008460100e+04 +7.1439e-01 -1.9598e+00 +5.9351e-01 -3.6004e+00 -2.5163e+00 +1.9606e-02 +4.0327e-02 +7.4516e-01 +9.9836e-01 -1.9499e-01 -1.3897e-01 +2.2141e+00 +1.6504e+00 +7.2014e-01 -2.1616e-01 +2.9526e+00 -1.3184e+00 -2.2104e+00 +2.3217e+00 -8.6942e-01
152 0 +1.288388946e+04 +1.300771946e+04 +1.300771946e+04 -6.2010e-01 +5.9794e-01 +2.0371e+00 +6.2412e-01 -1.6254e+00 -6.1064e-01 -4.5668e-01 +4.3557e-01 -6.7868e-01 -1.2417e-01 +9.2617e-01 -4.5954e-03 +2.3820e+00 -1.4104e+00 +4.5854e-01 -1.3857e-01 -9.7176e-01 -2.9225e+00 +4.6322e-01 -1.2360e+00
153 0 +1.135883616e+04 +1.148266616e+04 +1.148266616e+04 -1.1583e-01 -3.6856e-01 +1.4916e+00 -9.7222e-01 -1.9620e+00 -3.7249e-01 -2.6887e-01 +5.5255e-01 -4.4971e-02 -1.5094e-01 +5.2368e-01 +8.3378e-01 +2.1056e+00 -6.0534e-01 +2.0359e-01 +1.0295e+00 -1.1027e+00 -2.6534e+00 +1.1655e+00 -1.0975e+00
204 0 +8.656658355e+03 +8.780488355e+03 +8.780488355e+03 -1.2026e+00 +2.7648e-01 +1.5820e+00 +1.3108e+00 -1.2759e+00 -4.2935e-01 -1.3161e+00 +1.0839e-01 -3.7182e-01 -1.4649e-01 +3.2096e-01 +6.7283e-01 +2.5729e+00 -1.1320e+00 +6.8818e-02 +1.8068e-01 -1.2853e+00 -2.1318e+00 +6.3327e-01 -4.6651e-01
254 0 +4.846874475e+03 +4.970704475e+03 +4.970704475e+03 -1.4360e+00 -5.6748e-01 +1.8806e+00 -3.5927e-01 -7.5938e-01 -1.6523e+00 +3.0743e-01 -9.9148e-01 +2.3205e-01 -1.1830e+00 +3.3187e-01 +9.1797e-01 +9.2776e-01 -2.2268e-01 +6.7482e-01 -6.6787e-01 -3.9427e-01 -1.4653e+00 +8.2705e-01 +1.1588e+00
307 0 +4.331238047e+03 +4.455068047e+03 +4.455068047e+03 -8.1603e-01 -4.2978e-02 +1.9510e+00 +8.3310e-02 -1.1491e+00 -1.1835e+00 -3.6458e-02 -3.4923e-01 -1.7783e-01 -7.0648e-01 +5.9933e-01 +5.0277e-01 +1.5823e+00 -7.5723e-01 +5.7748e-01 -4.2966e-01 -6.5417e-01 -2.1211e+00 +6.6331e-01 +8.1002e-02
354 0 +4.126016365e+03 +4.249846365e+03 +4.249846365e+03 -3.9174e-01 +3.3891e-01 +1.9378e+00 -8.3200e-02 -1.3818e+00 -1.3025e+00 -2.4249e-01 -1.5976e-01 +8.9122e-05 -4.7224e-01 +5.8128e-01 +7.6383e-01 +1.3052e+00 -8.0688e-01 +4.3699e-01 -2.2910e-01 -2.6646e-01 -2.2089e+00 +3.0082e-01 -3.6094e-01
