% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.067857920e+01 +1.320285792e+02 +1.320285792e+02 -2.3507e+00 +2.8076e+00 +3.9516e+00 -4.1421e+00 +3.7578e+00 -4.1365e+00 -2.1292e+00 -1.9923e+00 +3.7553e+00 -2.0608e+00
4 0 +3.960327175e+01 +1.109532717e+02 +1.109532717e+02 -4.7401e+00 +9.9625e-01 +3.4738e+00 +2.9191e+00 +2.0917e+00 -2.4177e+00 +2.8217e+00 -5.3353e-01 +4.3147e+00 -1.7473e+00
33 0 +3.627713288e+01 +1.076271329e+02 +1.076271329e+02 +7.4302e-01 +3.4354e+00 -2.5376e+00 -2.4230e+00 -3.3494e+00 +2.2999e+00 +4.2957e-01 +1.1500e+00 -3.4887e+00 +2.0082e+00
53 0 +3.025414560e+01 +1.016041456e+02 +1.016041456e+02 -6.2774e-01 +2.8310e+00 -1.1261e+00 -3.6423e+00 +3.4974e+00 +2.5065e+00 +1.4283e-01 +2.0670e+00 -4.6382e-01 -2.7131e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.139127101e+01 -3.138287290e+02 -3.138287290e+02 +3.4970e-01 -4.0340e+00 +1.5263e+00 -3.1033e-01 -5.8649e-02 -2.9311e+00 +7.0063e-01 -3.7353e+00 -1.3270e+00 +3.7860e+00
29 0 +3.619280482e+01 -3.190271952e+02 -3.190271952e+02 -1.0900e+00 +4.6576e+00 -4.9965e+00 -3.0673e+00 +6.6816e-01 +3.6940e+00 +7.2129e-01 +3.3289e+00 -4.0762e-01 +6.1148e-01
50 0 +2.072626815e+01 -3.344937319e+02 -3.344937319e+02 -4.3722e+00 +4.7232e+00 -4.3055e+00 +6.9382e-01 +2.2633e-04 -2.4782e-01 -3.2076e+00 +3.7225e+00 +3.8056e+00 -4.6038e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.704518991e+01 +1.762151899e+02 +1.762151899e+02 -7.0954e-02 -2.1107e+00 +2.2462e+00 +3.1232e+00 -3.7777e+00 -2.4865e+00 +3.5716e-01 -3.0386e+00 -4.8895e+00 -2.3289e+00
3 0 +4.952289845e+01 +1.486928984e+02 +1.486928984e+02 +6.8102e-01 -1.6729e-01 +4.2228e+00 -3.4240e+00 +4.3114e+00 -5.5136e-01 +4.1145e+00 +4.7761e+00 -4.3541e+00 +3.8058e+00
14 0 +4.320133421e+01 +1.423713342e+02 +1.423713342e+02 +4.7652e+00 +3.7781e+00 +2.4126e+00 -4.1652e+00 -4.7652e+00 -2.4052e+00 +6.3469e-01 -3.6684e+00 +1.5858e+00 -3.0739e+00
