% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.585265098e+01 +7.663265098e+01 +7.663265098e+01 -1.2938e+00 -3.9504e+00 +3.4716e+00
3 0 +3.261746146e+01 +7.339746146e+01 +7.339746146e+01 +1.6997e+00 +4.4771e+00 +2.4137e+00
4 0 +2.346942554e+01 +6.424942554e+01 +6.424942554e+01 +4.4482e+00 -1.3971e+00 +3.0346e+00
5 0 +1.384312196e+01 +5.462312196e+01 +5.462312196e+01 -5.9283e-01 -1.5136e+00 +4.3884e+00
9 0 +5.429578520e+00 +4.620957852e+01 +4.620957852e+01 -4.9862e-01 +1.6901e-01 +1.7834e+00
25 0 +3.485637130e+00 +4.426563713e+01 +4.426563713e+01 -5.6868e-01 +2.7407e+00 +1.9611e+00
31 0 +3.225351205e+00 +4.400535120e+01 +4.400535120e+01 +1.6139e+00 +2.5563e+00 -4.0288e+00
103 0 +2.742959735e+00 +4.352295974e+01 +4.352295974e+01 +2.7026e+00 -5.6943e-01 +1.9265e+00
110 0 +2.326848068e+00 +4.310684807e+01 +4.310684807e+01 +1.2846e+00 +2.5563e+00 -4.0288e+00
159 0 +2.071884012e+00 +4.285188401e+01 +4.285188401e+01 +2.2957e+00 -2.4557e-01 +1.4304e+00
259 0 +1.956566550e+00 +4.273656655e+01 +4.273656655e+01 -3.2517e+00 -2.7147e+00 +9.1497e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.401514619e+00 -1.984853810e-01 -1.984853810e-01 +4.3092e+00 +2.8191e+00 +3.7161e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.546306888e+01 -3.553769311e+02 -3.553769311e+02 -3.6460e+00 +9.1832e-01 +2.1625e+00
12 0 +4.957901563e+00 -3.658820984e+02 -3.658820984e+02 -1.6349e+00 +2.0576e+00 +3.4812e-01
157 0 +2.238428627e+00 -3.686015714e+02 -3.686015714e+02 -1.2989e+00 +2.1187e+00 +3.2214e-01
159 0 +2.175053337e+00 -3.686649467e+02 -3.686649467e+02 -1.3914e+00 +1.7589e+00 +5.0190e-01
214 0 +2.134184928e+00 -3.687058151e+02 -3.687058151e+02 -1.3657e+00 +1.7589e+00 +5.0190e-01
256 0 +2.048416171e+00 -3.687915838e+02 -3.687915838e+02 -1.2321e+00 +1.7023e+00 +5.3287e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.256000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.253945703e+01 -2.054296636e-02 -2.054296636e-02 -1.0485e-01 +9.6557e-01 +2.0762e+00
2 0 +2.567676386e+01 -6.883236139e+00 -6.883236139e+00 +3.5257e+00 -1.8994e-01 +1.0066e-03
4 0 +9.799163330e+00 -2.276083667e+01 -2.276083667e+01 -1.3623e+00 +3.9644e+00 -4.0742e-01
19 0 +8.655939674e+00 -2.390406033e+01 -2.390406033e+01 +1.6219e+00 -2.8770e+00 -2.1195e+00
22 0 +1.964785692e+00 -3.059521431e+01 -3.059521431e+01 +3.7294e+00 -2.5793e+00 +2.9322e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.154000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.336767826e+01 +5.387676783e+02 +5.387676783e+02 -1.7819e+00 +3.5583e+00 -3.6859e+00
2 0 +1.667937874e+01 +5.320793787e+02 +5.320793787e+02 +4.1494e+00 -2.0686e+00 +4.6045e+00
13 0 +8.680393034e+00 +5.240803930e+02 +5.240803930e+02 +1.3765e-01 -3.4207e+00 -3.5486e-01
15 0 +2.177996676e+00 +5.175779967e+02 +5.175779967e+02 -4.3419e+00 -2.9938e-01 -2.5533e+00
102 0 +1.061615377e+00 +5.164616154e+02 +5.164616154e+02 -3.7102e+00 -8.6216e-01 -2.0630e+00
106 0 +6.457656873e-01 +5.160457657e+02 +5.160457657e+02 -3.8943e+00 -6.9809e-01 -2.2059e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.628000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.271070647e+01 -7.356929353e+01 -7.356929353e+01 -2.1181e+00 -1.6093e+00 -9.8023e-01
11 0 +9.564708963e+00 -7.671529104e+01 -7.671529104e+01 -1.3872e+00 +4.2974e+00 -2.1328e+00
19 0 +8.357012487e+00 -7.792298751e+01 -7.792298751e+01 +2.7683e+00 +4.0102e+00 -4.5513e+00
31 0 +7.014667179e+00 -7.926533282e+01 -7.926533282e+01 +3.0089e+00 +3.2640e+00 +1.6872e+00
61 0 +5.225000593e+00 -8.105499941e+01 -8.105499941e+01 +3.0089e+00 +2.8693e+00 +1.6872e+00
