% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.514243357e+03 +3.607183357e+03 +3.607183357e+03 -6.3673e-01 +3.3809e+00 -2.4629e+00 +2.2811e+00 +7.7701e-01 -2.3266e+00 +2.3655e+00 +3.3640e+00 +3.2890e+00 -4.8017e-01 -2.9417e+00 +1.3572e+00 +1.6418e+00 -3.4105e+00 -4.9104e+00 +3.9978e+00 -1.1161e-01 -3.2810e+00 +4.5029e+00 -7.5616e-01
2 0 +1.634289016e+03 +1.727229016e+03 +1.727229016e+03 +3.2263e+00 -7.6709e-01 -1.1893e+00 -7.7889e-01 +3.6743e+00 +1.4411e+00 -4.8411e+00 +1.8974e-02 +4.3816e+00 +3.7575e-01 -1.0678e-01 +2.9238e+00 +1.9103e+00 -3.1496e+00 +2.6337e+00 +1.7501e+00 +1.6020e+00 +2.3231e+00 +3.9267e-01 -2.2565e+00
3 0 +1.418372144e+03 +1.511312144e+03 +1.511312144e+03 -3.7639e+00 -3.5531e+00 -4.2544e+00 +3.4490e+00 -2.1278e+00 +3.2869e+00 -1.8626e-01 -4.5228e+00 +2.5123e+00 +9.7480e-01 +1.8669e+00 -3.5957e-01 +5.4406e-01 +1.5407e+00 -3.0174e+00 +2.0100e+00 +3.5232e+00 +4.7684e+00 +3.6124e-01 -2.1912e+00
29 0 +9.571492544e+02 +1.050089254e+03 +1.050089254e+03 +4.4343e+00 -7.8034e-02 -2.6071e+00 +2.6355e+00 +1.4117e-01 +4.3796e+00 -4.4020e+00 +2.5429e+00 +1.1245e+00 +7.6947e-01 +3.8611e-01 -2.1879e+00 -7.7032e-01 +3.4048e+00 +4.7466e+00 -1.7911e+00 -5.4679e-01 -6.4397e-01 +4.3273e+00 +4.0335e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.248497598e+03 +5.283847598e+03 +5.283847598e+03 -1.9202e+00 -8.8231e-01 +4.2487e+00 +1.6452e+00 +5.0336e-01 +3.1103e+00 +2.5552e+00 -2.6300e+00 +3.1441e+00 +2.4320e+00 +2.7935e+00 +3.1239e+00 -4.1722e+00 +1.2361e+00 +3.8985e-01 -1.9786e+00 -1.7216e+00 +1.3751e+00 -2.5958e+00 -3.8625e+00
2 0 +2.545039203e+03 +2.580389203e+03 +2.580389203e+03 -2.6354e+00 +5.1613e-01 -2.3039e+00 -3.9474e+00 -2.4358e+00 -7.8244e-01 +1.1629e+00 +2.1588e-01 +7.7223e-01 -4.1161e+00 +2.2306e+00 -3.5808e+00 -3.6704e+00 -2.0192e+00 -4.6252e+00 -1.5351e+00 +4.5766e+00 -1.8245e+00 +4.3061e+00 -4.8796e+00
3 0 +1.733325161e+03 +1.768675161e+03 +1.768675161e+03 -2.3166e+00 -2.1285e+00 +2.3858e+00 +3.7362e+00 -5.3898e-01 -1.6253e+00 +4.5639e+00 +1.1254e+00 -4.1870e+00 -4.3615e+00 -4.7408e+00 +9.4341e-01 +1.2440e+00 +3.7742e+00 +3.0053e+00 +4.4077e+00 +3.2080e-01 -2.6857e+00 +4.5708e+00 -3.1987e-01
17 0 +1.643334672e+03 +1.678684672e+03 +1.678684672e+03 -2.7547e+00 -5.2998e-01 +2.8188e+00 -1.8720e+00 -8.6302e-01 -3.1567e+00 +1.9583e-01 +3.6726e+00 -3.0302e+00 -8.7101e-02 +3.7497e+00 +2.7788e+00 +3.5843e+00 +2.9134e-01 -1.9694e+00 -5.0398e-01 +4.1436e+00 +1.3719e+00 -2.3028e+00 +2.4741e+00
19 0 +1.114021824e+03 +1.149371824e+03 +1.149371824e+03 +1.4048e+00 +3.4968e+00 +2.4041e+00 +4.9610e+00 -3.7286e+00 +7.2875e-01 +9.3142e-01 -1.6725e+00 +4.9927e+00 -2.5989e+00 +1.0308e+00 -2.9971e+00 -4.6670e+00 -2.4886e+00 -4.3856e+00 -2.2896e+00 +3.5564e+00 +4.3453e+00 +4.8467e+00 +1.8403e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.729591822e+03 +1.733411822e+03 +1.733411822e+03 +2.1057e+00 +3.6093e+00 -3.3145e+00 -2.7856e+00 +2.2793e+00 +4.4809e+00 -3.8292e+00 +2.1441e+00 -4.0183e-01 -4.8264e+00 +2.2061e+00 -3.7276e+00 +1.2434e+00 -7.5016e-01 +2.7358e+00 -3.6121e+00 -4.5274e-01 +2.4949e+00 +3.9395e+00 +3.1896e+00
2 0 +8.015321521e+02 +8.053521521e+02 +8.053521521e+02 +4.8758e+00 -1.5050e+00 +1.3866e+00 +2.4218e+00 +1.2997e+00 +1.4602e+00 -2.4662e+00 -2.3955e+00 +5.6178e-01 -3.8768e+00 -1.1879e+00 -2.3947e+00 -1.6958e+00 +1.5492e+00 -2.8219e+00 -2.5203e+00 -3.7150e+00 +3.6872e+00 +2.2504e+00 +4.5405e+00
11 0 +6.227825601e+02 +6.266025601e+02 +6.266025601e+02 +2.5373e+00 +4.2949e+00 +3.9958e+00 -4.6909e-01 -2.3563e+00 -3.5353e+00 +1.0348e+00 +3.3028e+00 -3.7750e+00 -1.8962e+00 +6.1756e-01 +1.0954e-02 -5.6621e-01 +2.2729e+00 +2.7074e+00 +3.4797e+00 +3.7566e+00 +4.3178e+00 +3.1849e+00 +4.2318e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
